id,title,genre_names,popularity
37345,Princess Caraboo,Comedy Drama History Mystery,1.94
32562,The Celluloid Closet,History Documentary,6.78
47507,Café au Lait,Drama Comedy Romance Foreign,1.04
25403,Dear Diary,Comedy Drama,2.9
124304,I Don't Want to Talk About It,Romance Drama,1.21
9066,The Brady Bunch Movie,Comedy,4.23
771,Home Alone,Comedy Family,0.7
251,Ghost,Fantasy Drama Thriller Mystery Romance,11.95
812,Aladdin,Animation Family Comedy Adventure Fantasy Romance,16.36
280,Terminator 2: Judgment Day,Action Thriller Science Fiction,22.66
581,Dances with Wolves,Adventure Drama Western,11.65
80350,Tough and Deadly,Thriller Action Drama,0.43
268,Batman,Fantasy Action,19.11
274,The Silence of the Lambs,Crime Drama Thriller,4.31
408,Snow White and the Seven Dwarfs,Fantasy Animation Family,16.26
10020,Beauty and the Beast,Romance Family Animation Fantasy Music,23.43
10895,Pinocchio,Animation Family,14.2
114,Pretty Woman,Romance Comedy,13.35
41043,Window to Paris,Comedy Drama Fantasy,0.35
576,The Wild Bunch,Adventure Western,11.72
15477,Love and a .45,Crime Thriller,3.41
59146,The Wooden Man's Bride,Drama Foreign Romance,0.09
124472,A Great Day in Harlem,,0.08
30528,Bye Bye Love,Comedy Romance,2.47
7300,One Fine Day,Comedy Romance,7.01
10824,Candyman: Farewell to the Flesh,Horror,4.98
261246,Century,Romance Drama,1.46
275,Fargo,Crime Drama Thriller,12.61
25059,Homeward Bound II: Lost in San Francisco,Adventure Comedy Drama Family,14.66
11827,Heavy Metal,Animation Science Fiction,7.64
8766,Hellraiser: Bloodline,Horror Thriller Science Fiction,5.26
23570,The Pallbearer,Comedy Romance,8.17
47333,Jane Eyre,Drama Romance,2.42
54850,Loaded,Drama Mystery Thriller,0.62
51242,Bread and Chocolate,Comedy Foreign,1.31
10112,The Aristocats,Animation Comedy Family Adventure,9.83
4307,The Flower of My Secret,Drama Romance,2.29
46029,Two Much,Comedy Romance,1.62
32308,Ed,Comedy Family,5.17
88893,Scream of Stone,Adventure Drama Documentary,0.74
52873,My Favorite Season,Drama,0.52
123505,A Modern Affair,,0.17
340210,Condition Red,Thriller Action Drama,0.79
44281,Halfaouine: Boy of the Terraces,Comedy Drama,1.98
28121,A Thin Line Between Love and Hate,Comedy Thriller Crime Romance,2.26
12520,The Last Supper,Comedy Thriller Crime Drama,4.62
1592,Primal Fear,Crime Drama Mystery Thriller,10.33
166901,Rude,,0.07
36447,Carried Away,Drama Romance,1.67
19042,All Dogs Go to Heaven 2,Romance Animation Family Adventure Fantasy,5.03
38884,Land and Freedom,Drama History War Romance,6.14
47449,Denise Calls Up,Comedy,0.47
36259,Theodore Rex,Fantasy Science Fiction Family,2.58
41852,A Family Thing,Comedy Drama,6.21
40926,Frisk,Drama Thriller,0.32
9099,Sgt. Bilko,Comedy Family,5.71
2021,Jack & Sarah,Comedy Drama Romance,1.52
61752,Girl 6,Comedy,4.41
10988,Diabolique,Drama Horror Mystery Thriller,4.53
11479,"Little Indian, Big City",Adventure Drama Comedy Family,4.73
398959,Roula,Romance Drama,0.15
287305,Peanuts – Die Bank zahlt alles,Comedy,0.07
339428,Happy Weekend,Comedy,0.0
12652,Nelly and Monsieur Arnaud,Drama Romance,1.78
10684,Courage Under Fire,Drama Thriller Mystery War,11.6
954,Mission: Impossible,Adventure Action Thriller,15.79
68445,Cold Fever,Drama Comedy,0.49
18989,Moll Flanders,Drama Romance,2.34
10801,The Superwife,Comedy,0.82
54285,"301, 302",Horror Mystery Thriller,0.4
8840,DragonHeart,Fantasy,23.64
278978,Und keiner weint mir nach,Drama,0.44
124625,My Mother's Courage,Drama,0.62
11107,Eddie,Action Comedy,3.09
16417,Yankee Zulu,Drama Comedy,1.56
70934,Billy's Holiday,,0.0
10363,Purple Noon,Crime Drama Thriller,3.8
161070,August,Romance Comedy Drama,0.99
10539,James and the Giant Peach,Adventure Animation Family,13.22
10543,Fear,Drama Thriller Romance,6.95
18414,Kids in the Hall: Brain Candy,Comedy,2.3
47502,Faithful,Comedy Crime Drama,1.3
11902,Underground,War Drama Comedy,14.59
27098,All Things Fair,War Drama Romance,3.58
25087,Bloodsport II,Action Thriller,3.09
5801,Pather Panchali,Drama,3.9
896,The World of Apu,Drama,2.38
3065,Mystery Science Theater 3000: The Movie,Comedy Science Fiction,2.99
318177,Tarantella,,0.0
2300,Space Jam,Animation Comedy Drama Family Fantasy,11.05
8069,Barbarella,Science Fiction,14.3
288173,Hostile Intentions,Thriller Action Drama,0.06
187851,They Bite,Comedy Horror Science Fiction,0.47
27768,Some Folks Call It a Sling Blade,Drama Thriller,0.46
221917,The Run of the Country,Drama Romance,0.12
8072,Alphaville,Drama Science Fiction Mystery,4.66
35797,Coup de Torchon,Drama,2.27
88030,Tigrero: A Film That Was Never Made,Documentary Foreign,0.18
185191,The Eye of Vichy,,0.0
83857,Windows,Horror Drama Thriller,0.4
33245,It's My Party,Drama,2.79
124460,Country Life,Drama Romance,0.49
27281,Operation Dumbo Drop,Action Adventure Comedy Family,4.36
105045,The Promise,Drama Romance,0.12
40001,Mrs. Winterbourne,Comedy Romance Drama,9.19
29621,Solo,Action Adventure Science Fiction Thriller,1.9
117730,Under The Domim Tree,Drama Foreign,0.71
20762,The Substitute,Action Thriller,10.69
37144,True Crime,Crime Mystery Thriller,1.22
48260,Butterfly Kiss,Crime Drama Romance Thriller,0.88
12656,Feeling Minnesota,Action Comedy Drama Thriller,10.3
38867,Delta of Venus,Drama Romance,1.1
277270,To Cross the Rubicon,,0.01
25969,Angus,Comedy Drama Family Romance,2.25
44103,Priest Daens,Drama History,0.76
753,Faces,Drama,7.92
43634,Boys,Romance Drama Mystery,1.58
9103,The Quest,Action Adventure,7.94
90214,Cosi,Comedy Romance,0.95
29649,Sunset Park,Drama,1.23
10990,Mulholland Falls,Drama Mystery Thriller,5.79
8866,The Truth About Cats & Dogs,Comedy Romance,5.12
12233,Oliver & Company,Animation Comedy Family,10.81
23449,Celtic Pride,Comedy,1.94
36355,Flipper,Adventure Family,4.56
37667,Captives,Drama Thriller Mystery Romance,1.93
90148,Of Love and Shadows,Drama,0.71
922,Dead Man,Drama Fantasy Western,6.51
11876,The Horseman on the Roof,War Adventure Drama Romance,1.69
52633,Switchblade Sisters,Action Crime Drama,6.04
62364,Mouth to Mouth,Comedy Foreign,1.13
11687,The Visitors,Fantasy Comedy Science Fiction,7.33
9304,Multiplicity,Comedy Fantasy Science Fiction,8.77
73183,"The Haunted World of Edward D. Wood, Jr.",Documentary,0.04
131232,Two Friends,Drama Foreign,0.0
9100,The Craft,Drama Fantasy Horror Thriller,12.86
20759,The Great White Hype,Comedy Drama,3.32
46063,Last Dance,Drama Thriller,1.2
32513,Cold Comfort Farm,Comedy Drama Romance,1.92
40651,"Institute Benjamenta, or This Dream People Call Human Life",Animation Drama,0.54
36915,Heaven's Prisoners,Drama Mystery Thriller,9.26
40507,Original Gangstas,Action Drama Crime Thriller,0.34
9802,The Rock,Action Adventure Thriller,13.25
25697,Getting Away with Murder,Comedy,0.75
21588,Cemetery Man,Fantasy Drama Horror Comedy,6.25
664,Twister,Action Adventure Drama,8.74
11867,Barb Wire,Action Science Fiction,5.88
47119,Le Garçu,Drama,0.13
314352,Honeymoon,Comedy,0.65
9323,Ghost in the Shell,Action Animation Science Fiction,10.69
10280,Thinner,Horror Thriller,4.86
10535,Spy Hard,Action Comedy,8.2
124613,Brothers in Trouble,Comedy Drama,0.59
532,A Close Shave,Family Animation Comedy,6.8
26744,Force of Evil,Drama Action Crime,4.39
16299,The Stupids,Comedy Family,1.75
10547,The Arrival,Action Mystery Science Fiction Thriller,6.5
245268,The Man from Down Under,Drama War,0.07
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Drama Comedy War,9.8
55613,Careful,Horror Comedy Drama Fantasy,0.16
41007,A Month by the Lake,Comedy Drama Romance,0.85
35645,Gold Diggers: The Secret of Bear Mountain,Drama,5.51
110465,Kim,Family Adventure,1.05
255546,Carmen Miranda: Bananas Is My Business,Documentary,0.15
40751,Ashes of Time,Drama Action,5.22
275096,The Jar,,0.4
85778,Maya Lin: A Strong Clear Vision,Documentary,0.0
11101,Stalingrad,Drama History War,7.67
9826,The Phantom,Adventure Action,8.08
9879,Striptease,Drama Thriller Crime,11.34
63564,The Last of the High Kings,Drama Comedy,1.43
22621,Heavy,Drama Romance,0.89
7095,Jack,Comedy Drama Science Fiction,6.29
26890,I Shot Andy Warhol,Drama,2.77
46732,The Grass Harp,Comedy Drama Family,0.37
124633,Someone Else's America,Drama,0.1
202425,Life is Rosy,Music Romance,0.51
196940,Quartier Mozart,,0.01
77771,Touki Bouki,Drama Romance,0.04
181083,God's Gift,Drama,0.05
41225,Spirits of the Dead,Drama Mystery Horror,1.79
188589,Babyfever,,0.0
87190,Pharaoh's  Army,Western Drama War,0.84
627,Trainspotting,Drama Crime,19.35
32872,Til There Was You,Comedy Romance,2.7
602,Independence Day,Action Adventure Science Fiction,17.63
14553,Stealing Beauty,Drama Romance,6.42
9566,The Fan,Drama Mystery Thriller,12.2
10545,The Hunchback of Notre Dame,Drama Animation Family,13.55
9894,The Cable Guy,Comedy Drama Thriller,7.59
11543,Kingpin,Comedy,11.63
9268,Eraser,Action Drama Mystery Thriller,6.92
52059,The Gate of Heavenly Peace,Documentary,0.11
9327,The Nutty Professor,Fantasy Comedy Romance Science Fiction,9.65
123763,"I, the Worst of All",Drama Foreign,0.2
81949,An Unforgettable Summer,Drama Romance War,0.83
42005,A Hungarian Fairy Tale,,0.04
124306,My Life and Times With Antonin Artaud,,0.0
183955,Midnight Dancers,,0.06
44535,Somebody to Love,Comedy Drama,0.97
44495,A Very Natural Thing,Drama,0.15
78285,The Old Lady Who Walked in the Sea,Comedy,0.57
11228,Daylight,Action Adventure Thriller,12.0
10779,The Frighteners,Horror Comedy,12.09
26748,Lone Star,Drama Mystery Romance,9.07
38223,Harriet the Spy,Comedy Drama Family,4.09
9294,Phenomenon,Drama Fantasy Romance Science Fiction,5.58
49963,Walking and Talking,Comedy Drama Romance,0.91
11363,She's the One,Comedy Romance,10.83
1645,A Time to Kill,Crime Drama Thriller,13.31
31546,American Buffalo,Drama,7.03
77056,Rendezvous in Paris,Romance Comedy,0.23
36344,Alaska,Adventure,2.32
18550,Fled,Action Comedy Thriller,3.91
11511,Kazaam,Fantasy Comedy Science Fiction Family,8.96
172198,Magic Hunter,,0.09
34170,Larger Than Life,Family Comedy,3.52
281085,A Boy Called Hate,,1.57
109478,Power 98,Action Mystery Thriller,0.93
124645,Two Deaths,War Drama,0.15
12606,A Very Brady Sequel,Comedy,9.9
69895,Stefano Quantestorie,Comedy,0.04
35206,Death in the Garden,Adventure Drama,1.12
151489,Hedd Wyn,War Drama,0.27
4837,La Collectionneuse,Drama Comedy Romance,1.68
12632,Kaspar Hauser,Drama Foreign,0.0
9098,Regular Guys,Comedy Foreign,1.17
282919,Diebinnen,Drama,0.11
124614,The Convent,Thriller,1.61
18975,The Adventures of Pinocchio,Animation Family Fantasy,7.52
11962,Joe's Apartment,Fantasy Comedy Music,9.49
2925,The First Wives Club,Comedy,10.18
28628,Stonewall,Romance Drama Comedy,0.94
3595,Ransom,Action Thriller,8.77
9308,High School High,Comedy,4.22
92381,Phat Beach,Comedy,0.88
18555,Foxfire,Action Drama Thriller,3.19
12123,Chain Reaction,Action Drama Science Fiction Thriller,15.87
10830,Matilda,Comedy Family Fantasy,10.03
3573,Emma,Drama Comedy Romance,6.59
10546,The Crow: City of Angels,Action Fantasy Thriller,6.55
18862,House Arrest,Comedy Family,12.3
31417,Eyes Without a Face,Drama Horror Thriller,9.94
9431,Bordello of Blood,Horror Comedy,3.45
124619,Lotto Land,Drama,0.04
297645,The Story of Xinghua,,0.0
48144,The Day the Sun Turned Cold,,0.08
46986,Flirt,Drama Romance,1.66
144982,The Big Squeeze,Drama,0.4
47907,The Spitfire Grill,Comedy Drama,1.2
10061,Escape from L.A.,Action Adventure Science Fiction Thriller,12.23
36266,Cyclo,Crime Drama,1.78
549,Basquiat,Drama History,4.8
10478,Tin Cup,Comedy Drama Romance,6.25
66634,Dingo,Drama Music,0.12
116690,The Ballad of Narayama,Drama,0.97
213917,Every Other Weekend,Drama,0.63
145925,Mille bolle blu,,0.04
100914,Crows and Sparrows,,0.04
238,The Godfather,Drama Crime,41.11
159,Maybe... Maybe Not,Comedy Drama,8.59
11134,Police Story 3: Supercop,Action Crime Thriller,6.75
88224,Manny & Lo,Drama Comedy,1.14
132641,Wife,Drama,0.1
42758,Small Faces,,0.91
9303,Bound,Crime Drama Romance Thriller,12.45
23945,Carpool,Comedy Family,3.71
37820,Death in Brunswick,Drama,0.91
22479,Kansas City,Thriller Drama Music Crime,5.13
9054,Gone Fishin',Comedy Family,2.29
241058,Lover's Knot,Romance Comedy,0.14
11985,Vive L'Amour,Drama,1.4
10232,Shadow of Angels,Drama,0.36
59569,Killer: A Journal of Murder,Drama,0.71
410921,Nothing to Lose,Action Crime Drama,0.0
38955,Project S,Action Adventure Crime,1.26
110513,Girls Town,Comedy Drama,0.64
114089,Bye-Bye,Drama,0.11
11015,The Relic,Horror Mystery Thriller,7.7
9306,The Island of Dr. Moreau,Fantasy Horror Science Fiction,12.73
12559,First Kid,Comedy Family,6.51
58770,The Trigger Effect,Drama Thriller,9.03
124851,Sweet Nothing,,0.23
3587,Bogus,Fantasy Comedy Family,2.52
10723,Bulletproof,Action Adventure Comedy Thriller,7.86
56077,Talk of Angels,Drama Romance War,0.98
19004,The Land Before Time III: The Time of the Great Giving,Animation Adventure Family,6.37
101230,1-900,,0.06
253632,Baton Rouge,Thriller,0.44
10987,Halloween: The Curse of Michael Myers,Horror Thriller,8.77
44705,Twelfth Night,Drama Comedy Romance,4.7
20318,Mother Night,Drama History,6.04
43596,Liebelei,Drama Romance,0.47
79782,Venice,Drama Romance,0.15
26933,Wild Reeds,Drama Romance,2.12
27854,For Whom the Bell Tolls,Drama History Romance Thriller,14.37
981,The Philadelphia Story,Comedy Romance,8.89
872,Singin' in the Rain,Comedy Music Romance,11.06
2769,An American in Paris,Drama Comedy Music Romance,5.57
13320,Funny Face,Music Comedy Romance,5.46
164,Breakfast at Tiffany's,Comedy Drama Romance,10.88
426,Vertigo,Mystery Romance Thriller,18.21
567,Rear Window,Drama Mystery Thriller,17.91
3078,It Happened One Night,Comedy Romance,6.47
13528,Gaslight,Drama Mystery Thriller Crime,14.55
28288,The Gay Divorcee,Comedy Music Romance,2.86
213,North by Northwest,Mystery Thriller,12.41
284,The Apartment,Comedy Drama Romance,11.99
239,Some Like It Hot,Comedy Romance,11.85
4808,Charade,Comedy Mystery Romance Thriller,7.1
289,Casablanca,Drama Romance,13.92
963,The Maltese Falcon,Mystery Crime Thriller,5.78
11113,My Fair Lady,Drama Family Music Romance,12.49
6620,Sabrina,Comedy Drama Romance,7.36
804,Roman Holiday,Comedy Romance,11.95
26531,The Little Princess,Drama Comedy Family,5.64
909,Meet Me in St. Louis,Comedy Music Romance,7.33
630,The Wizard of Oz,Adventure Family Fantasy,22.06
770,Gone with the Wind,Drama Romance War,14.24
31044,My Favorite Year,Comedy Drama,2.92
599,Sunset Boulevard,Drama,11.71
15,Citizen Kane,Mystery Drama,15.81
62,2001: A Space Odyssey,Science Fiction Mystery Adventure,22.49
121357,Golden Earrings,Adventure Romance,0.95
705,All About Eve,Drama,12.06
22490,The Women,Comedy Drama,5.08
223,Rebecca,Drama Mystery,8.59
25670,Foreign Correspondent,Mystery Thriller War,9.96
303,Notorious,Thriller Drama Romance,10.14
4174,Spellbound,Drama Mystery Thriller,5.48
8356,An Affair to Remember,Drama Romance,9.81
381,To Catch a Thief,Crime Drama Mystery Romance Thriller,5.49
20758,Father of the Bride,Comedy Drama Family Romance,2.47
29376,The Band Wagon,Comedy Music,3.57
1859,Ninotchka,Comedy Romance,5.12
18299,Love in the Afternoon,Comedy Drama Romance,8.2
17281,Gigi,Comedy Music Romance,10.36
64382,The Reluctant Debutante,Comedy Romance,1.95
10907,The Adventures of Robin Hood,Action Adventure Romance,10.69
32093,The Mark of Zorro,Action Adventure Drama Romance Western,7.43
1939,Laura,Drama Mystery,9.88
22292,The Ghost and Mrs. Muir,Fantasy Romance Mystery,3.01
3598,Lost Horizon,Adventure Fantasy Drama Mystery,3.17
3080,Top Hat,Comedy Music Romance,7.12
198,To Be or Not to Be,Comedy War,7.27
13562,My Man Godfrey,Comedy Romance,5.48
1712,Giant,Action Drama Western,10.86
220,East of Eden,Drama,6.43
3529,The Thin Man,Comedy Crime Mystery,10.57
3085,His Girl Friday,Comedy Drama,9.88
2897,Around the World in Eighty Days,Adventure Comedy Family Fantasy Romance,6.16
1585,It's a Wonderful Life,Drama Family Fantasy,15.03
3083,Mr. Smith Goes to Washington,Comedy Drama,8.17
900,Bringing Up Baby,Comedy Romance,6.61
43795,Penny Serenade,Drama Romance,2.45
85638,The Scarlet Letter,Drama,0.28
50001,Lady of Burlesque,Comedy Thriller Mystery Romance,0.26
43905,Of Human Bondage,Drama,1.83
22688,Angel on My Shoulder,Comedy Fantasy Romance,0.59
23114,Little Lord Fauntleroy,Drama Family,4.71
26378,They Made Me a Criminal,Thriller Crime Drama Mystery,1.76
40206,The Inspector General,Comedy Music Romance,0.9
22356,Angel and the Badman,Romance Western,8.08
260,The 39 Steps,Action Thriller Mystery,5.87
43488,A Walk in the Sun,War Drama,8.86
22613,The Outlaw,Action Adventure Western,1.45
10331,Night of the Living Dead,Horror,14.38
488,The African Queen,Adventure War Romance,6.64
22733,Beat the Devil,Action Adventure Comedy Crime Drama Romance,2.0
261,Cat on a Hot Tin Roof,Drama Romance,11.79
57575,The Last Time I Saw Paris,Romance Drama,0.91
32574,Meet John Doe,Drama Comedy Romance,10.75
22657,Algiers,Drama Action Mystery Romance,0.35
76464,Something to Sing About,Comedy,0.37
22649,A Farewell to Arms,Drama Romance War,1.91
176841,Moonlight Murder,Music Mystery,0.28
125587,Nothing Personal,Drama,0.06
39448,"Yes, Madam",Action Foreign,1.06
52855,Dangerous Ground,Drama,1.46
39940,Picnic,Drama Romance,8.5
172868,Madagascar Skin,,0.58
85328,The Pompatus of Love,Comedy Romance Drama,0.54
124632,Small Wonders,Documentary Family,0.0
11076,Fly Away Home,Action Adventure Drama Family,5.51
63945,Bliss,Drama Romance,1.26
58985,Grace of My Heart,Drama Comedy Music,9.36
890,Brother of Sleep,Drama,0.75
10861,Maximum Risk,Action Adventure Thriller,7.37
1770,Michael Collins,Drama Thriller,6.73
44465,The Rich Man's Wife,Drama Thriller,6.75
2033,Infinity,Drama Romance,1.23
18203,Big Night,Drama,2.7
9333,Last Man Standing,Action Crime Drama Thriller,11.85
47260,Caught,Action Drama Thriller,1.63
9400,Set It Off,Drama Action Crime,6.86
9401,2 Days in the Valley,Comedy Crime,4.99
12241,Curdled,Comedy Crime Thriller,2.78
25739,L'associé,Comedy,0.0
161806,Ed's Next Move,,0.55
11306,Extreme Measures,Drama Thriller,4.99
9625,The Glimmer Man,Action Adventure Crime Drama Thriller,5.92
10680,D3: The Mighty Ducks,Action Comedy Drama Family,5.51
6346,The Chamber,Crime Drama,4.0
18660,The Apple Dumpling Gang,Comedy Family,4.04
35115,"Davy Crockett, King of the Wild Frontier",Action Adventure Family Western,5.5
14821,Escape to Witch Mountain,Adventure Fantasy Science Fiction Family,7.15
14136,The Love Bug,Comedy Family Fantasy,10.09
10869,Herbie Rides Again,Romance Comedy Family Fantasy,4.91
22660,Old Yeller,Adventure Drama Western,12.89
19186,The Parent Trap,Comedy Family,5.81
31102,Pollyanna,Adventure,3.25
6878,Homeward Bound: The Incredible Journey,Adventure Comedy Drama Family,7.19
15944,The Shaggy Dog,Comedy Family,3.4
18444,Swiss Family Robinson,Adventure Family,4.62
20723,That Darn Cat!,Drama Family Comedy,2.8
173,"20,000 Leagues Under the Sea",Adventure Drama Science Fiction,8.72
864,Cool Runnings,Comedy,8.31
24795,Angels in the Outfield,Fantasy Drama Comedy Family,10.89
11224,Cinderella,Family Fantasy Animation Romance,14.44
81310,Winnie the Pooh and the Blustery Day,Animation Family Music,1.05
15947,The Three Caballeros,Animation Family Music,8.7
9078,The Sword in the Stone,Animation Family,10.64
29682,So Dear to My Heart,Animation Drama Family,0.9
8367,Robin Hood: Prince of Thieves,Adventure,10.64
