id,title,genero,popularity
2246,Malice,  Drama   Crime  ,9.86
10502,The Man without a Face,  Drama  ,6.0
10440,Manhattan Murder Mystery,  Comedy   Mystery  ,8.94
9516,Menace II Society,  Drama   Action   Crime  ,5.26
2320,Executive Decision,  Action   Adventure   Drama   Thriller  ,13.11
5879,In the Realm of the Senses,  Drama   Romance  ,8.93
83718,What Happened Was...,  Thriller   Comedy   Drama   Romance  ,0.53
11971,Much Ado About Nothing,  Drama   Comedy   Romance  ,8.63
2625,Mr. Jones,  Drama   Romance  ,6.58
31911,Mr. Wonderful,  Comedy   Romance  ,13.01
788,Mrs. Doubtfire,  Comedy   Drama   Family  ,11.17
21450,Naked,  Comedy   Drama  ,8.67
11231,The Next Karate Kid,  Adventure  ,9.97
41588,The New Age,  Comedy   Drama  ,0.6
10447,No Escape,  Action   Drama   Science Fiction   Thriller  ,9.72
31586,North,  Comedy   Drama   Family   Fantasy   Science Fiction  ,15.53
9300,Orlando,  Romance   Drama   Fantasy  ,3.8
9559,A Perfect World,  Crime   Drama   Thriller  ,8.04
9800,Philadelphia,  Drama  ,13.37
713,The Piano,  Drama   Romance  ,7.44
8291,Poetic Justice,  Drama   Romance  ,6.97
18133,The Program,  Drama  ,3.2
25557,The Puppet Masters,  Horror   Science Fiction   Thriller  ,7.27
22588,Radioland Murders,  Comedy   Crime   Drama   Music   Mystery   Romance  ,8.51
10872,The Ref,  Comedy  ,5.87
1245,The Remains of the Day,  Drama   Romance  ,12.22
11858,Renaissance Man,  Comedy   War  ,4.99
7007,Rising Sun,  Action   Drama   Thriller  ,6.28
10467,The Road to Wellville,  Comedy   Romance  ,3.42
5550,RoboCop 3,  Action   Adventure   Crime   Science Fiction   Thriller  ,8.69
8005,Robin Hood: Men in Tights,  Comedy  ,17.14
2088,Romeo Is Bleeding,  Action   Crime   Drama   Thriller  ,9.8
10412,Romper Stomper,  Action   Drama   Thriller  ,5.16
47889,Ruby in Paradise,  Drama   Romance  ,0.94
14534,Rudy,  Drama  ,5.91
56583,The Saint of Fort Washington,  Drama  ,1.07
41878,Savage Nights,  Drama  ,1.03
424,Schindler's List,  Drama   History   War  ,41.73
35233,The Scout,  Comedy   Drama  ,5.72
14291,Searching for Bobby Fischer,  Drama  ,12.05
103413,Second Best,  Drama  ,0.88
11236,The Secret Garden,  Drama   Family   Fantasy  ,6.5
11592,Serial Mom,  Comedy   Crime   Horror   Thriller  ,5.31
8850,The Shadow,  Adventure   Fantasy   Action   Thriller   Science Fiction  ,7.88
10445,Shadowlands,  Drama   Romance  ,2.97
695,Short Cuts,  Comedy   Drama  ,8.83
43535,A Simple Twist of Fate,  Drama   Family  ,4.14
12519,Sirens,  Comedy   Drama  ,2.86
23210,Six Degrees of Separation,  Mystery   Drama   Comedy  ,8.73
858,Sleepless in Seattle,  Comedy   Drama   Romance  ,10.23
867,Sliver,  Drama   Thriller  ,11.23
78,Blade Runner,  Science Fiction   Drama   Thriller  ,96.27
13203,Son in Law,  Comedy   Drama   Romance  ,9.12
10442,So I Married an Axe Murderer,  Comedy   Crime   Romance  ,8.05
11074,Striking Distance,  Crime   Action   Mystery   Thriller  ,13.39
33367,Harem,  History   Drama   Romance  ,1.83
9607,Super Mario Bros.,  Adventure   Comedy   Family   Fantasy  ,7.2
17585,Surviving the Game,  Action   Adventure   Thriller   Crime  ,3.64
9057,Terminal Velocity,  Action   Thriller  ,8.01
20967,Thirty Two Short Films About Glenn Gould,  Drama   Music  ,0.87
10635,Threesome,  Comedy   Drama   Family   Romance  ,10.82
9479,The Nightmare Before Christmas,  Fantasy   Animation   Family  ,17.73
10057,The Three Musketeers,  Action   Adventure   Comedy  ,6.35
11969,Tombstone,  Action   Adventure   Drama   History   Western  ,11.34
41590,Trial by Jury,  Drama   Action   Thriller  ,0.86
319,True Romance,  Action   Thriller   Crime   Romance  ,17.19
26408,The War Room,  Documentary   History  ,1.27
15139,The Pagemaster,  Fantasy   Science Fiction   Family   Animation  ,7.44
161158,"Paris, France",  Drama   Comedy  ,0.74
218473,"The Beans of Egypt, Maine",,0.38
85247,Killer,  Thriller   Drama   Romance  ,0.42
11446,Welcome to the Dollhouse,  Comedy   Drama  ,5.14
51980,Germinal,  Drama   Romance  ,2.76
24405,Chasers,  Comedy   Romance  ,9.85
11655,Cronos,  Drama   Horror   Thriller  ,5.51
11800,Naked in New York,  Comedy   Romance  ,0.45
8223,Kika,  Comedy   Drama  ,3.65
14587,Bhaji on the Beach,  Comedy   Drama  ,0.44
31504,Little Big League,  Comedy   Family  ,1.96
41653,The Slingshot,  Drama  ,1.76
53185,Wide Eyed and Legless,  TV Movie   Drama   Romance   Comedy  ,0.0
95743,Foreign Student,  Drama   Romance  ,0.0
23637,"Ciao, Professore!",  Comedy   Foreign  ,3.46
17600,Spanking the Monkey,  Comedy   Drama  ,2.8
10897,The Little Rascals,  Romance   Comedy   Family  ,6.71
349394,À la mode,  Comedy  ,0.0
21352,Andre,  Drama   Family   Adventure  ,3.14
68806,The Escort,  Thriller   Crime   Drama  ,0.05
37345,Princess Caraboo,  Comedy   Drama   History   Mystery  ,1.94
32562,The Celluloid Closet,  History   Documentary  ,6.78
47507,Café au Lait,  Drama   Comedy   Romance   Foreign  ,1.04
25403,Dear Diary,  Comedy   Drama  ,2.9
124304,I Don't Want to Talk About It,  Romance   Drama  ,1.21
9066,The Brady Bunch Movie,  Comedy  ,4.23
771,Home Alone,  Comedy   Family  ,0.7
251,Ghost,  Fantasy   Drama   Thriller   Mystery   Romance  ,11.95
812,Aladdin,  Animation   Family   Comedy   Adventure   Fantasy   Romance  ,16.36
280,Terminator 2: Judgment Day,  Action   Thriller   Science Fiction  ,22.66
581,Dances with Wolves,  Adventure   Drama   Western  ,11.65
80350,Tough and Deadly,  Thriller   Action   Drama  ,0.43
268,Batman,  Fantasy   Action  ,19.11
274,The Silence of the Lambs,  Crime   Drama   Thriller  ,4.31
408,Snow White and the Seven Dwarfs,  Fantasy   Animation   Family  ,16.26
10020,Beauty and the Beast,  Romance   Family   Animation   Fantasy   Music  ,23.43
10895,Pinocchio,  Animation   Family  ,14.2
114,Pretty Woman,  Romance   Comedy  ,13.35
41043,Window to Paris,  Comedy   Drama   Fantasy  ,0.35
576,The Wild Bunch,  Adventure   Western  ,11.72
15477,Love and a .45,  Crime   Thriller  ,3.41
59146,The Wooden Man's Bride,  Drama   Foreign   Romance  ,0.09
124472,A Great Day in Harlem,,0.08
30528,Bye Bye Love,  Comedy   Romance  ,2.47
7300,One Fine Day,  Comedy   Romance  ,7.01
10824,Candyman: Farewell to the Flesh,  Horror  ,4.98
261246,Century,  Romance   Drama  ,1.46
275,Fargo,  Crime   Drama   Thriller  ,12.61
25059,Homeward Bound II: Lost in San Francisco,  Adventure   Comedy   Drama   Family  ,14.66
11827,Heavy Metal,  Animation   Science Fiction  ,7.64
8766,Hellraiser: Bloodline,  Horror   Thriller   Science Fiction  ,5.26
23570,The Pallbearer,  Comedy   Romance  ,8.17
47333,Jane Eyre,  Drama   Romance  ,2.42
54850,Loaded,  Drama   Mystery   Thriller  ,0.62
51242,Bread and Chocolate,  Comedy   Foreign  ,1.31
10112,The Aristocats,  Animation   Comedy   Family   Adventure  ,9.83
4307,The Flower of My Secret,  Drama   Romance  ,2.29
46029,Two Much,  Comedy   Romance  ,1.62
32308,Ed,  Comedy   Family  ,5.17
88893,Scream of Stone,  Adventure   Drama   Documentary  ,0.74
52873,My Favorite Season,  Drama  ,0.52
123505,A Modern Affair,,0.17
340210,Condition Red,  Thriller   Action   Drama  ,0.79
44281,Halfaouine: Boy of the Terraces,  Comedy   Drama  ,1.98
28121,A Thin Line Between Love and Hate,  Comedy   Thriller   Crime   Romance  ,2.26
12520,The Last Supper,  Comedy   Thriller   Crime   Drama  ,4.62
1592,Primal Fear,  Crime   Drama   Mystery   Thriller  ,10.33
166901,Rude,,0.07
36447,Carried Away,  Drama   Romance  ,1.67
19042,All Dogs Go to Heaven 2,  Romance   Animation   Family   Adventure   Fantasy  ,5.03
38884,Land and Freedom,  Drama   History   War   Romance  ,6.14
47449,Denise Calls Up,  Comedy  ,0.47
36259,Theodore Rex,  Fantasy   Science Fiction   Family  ,2.58
41852,A Family Thing,  Comedy   Drama  ,6.21
40926,Frisk,  Drama   Thriller  ,0.32
9099,Sgt. Bilko,  Comedy   Family  ,5.71
2021,Jack & Sarah,  Comedy   Drama   Romance  ,1.52
61752,Girl 6,  Comedy  ,4.41
10988,Diabolique,  Drama   Horror   Mystery   Thriller  ,4.53
11479,"Little Indian, Big City",  Adventure   Drama   Comedy   Family  ,4.73
398959,Roula,  Romance   Drama  ,0.15
287305,Peanuts – Die Bank zahlt alles,  Comedy  ,0.07
339428,Happy Weekend,  Comedy  ,0.0
12652,Nelly and Monsieur Arnaud,  Drama   Romance  ,1.78
10684,Courage Under Fire,  Drama   Thriller   Mystery   War  ,11.6
954,Mission: Impossible,  Adventure   Action   Thriller  ,15.79
68445,Cold Fever,  Drama   Comedy  ,0.49
18989,Moll Flanders,  Drama   Romance  ,2.34
10801,The Superwife,  Comedy  ,0.82
54285,"301, 302",  Horror   Mystery   Thriller  ,0.4
8840,DragonHeart,  Fantasy  ,23.64
278978,Und keiner weint mir nach,  Drama  ,0.44
124625,My Mother's Courage,  Drama  ,0.62
11107,Eddie,  Action   Comedy  ,3.09
16417,Yankee Zulu,  Drama   Comedy  ,1.56
70934,Billy's Holiday,,0.0
10363,Purple Noon,  Crime   Drama   Thriller  ,3.8
161070,August,  Romance   Comedy   Drama  ,0.99
10539,James and the Giant Peach,  Adventure   Animation   Family  ,13.22
10543,Fear,  Drama   Thriller   Romance  ,6.95
18414,Kids in the Hall: Brain Candy,  Comedy  ,2.3
47502,Faithful,  Comedy   Crime   Drama  ,1.3
11902,Underground,  War   Drama   Comedy  ,14.59
27098,All Things Fair,  War   Drama   Romance  ,3.58
25087,Bloodsport II,  Action   Thriller  ,3.09
5801,Pather Panchali,  Drama  ,3.9
896,The World of Apu,  Drama  ,2.38
3065,Mystery Science Theater 3000: The Movie,  Comedy   Science Fiction  ,2.99
318177,Tarantella,,0.0
2300,Space Jam,  Animation   Comedy   Drama   Family   Fantasy  ,11.05
8069,Barbarella,  Science Fiction  ,14.3
288173,Hostile Intentions,  Thriller   Action   Drama  ,0.06
187851,They Bite,  Comedy   Horror   Science Fiction  ,0.47
27768,Some Folks Call It a Sling Blade,  Drama   Thriller  ,0.46
221917,The Run of the Country,  Drama   Romance  ,0.12
8072,Alphaville,  Drama   Science Fiction   Mystery  ,4.66
35797,Coup de Torchon,  Drama  ,2.27
88030,Tigrero: A Film That Was Never Made,  Documentary   Foreign  ,0.18
185191,The Eye of Vichy,,0.0
83857,Windows,  Horror   Drama   Thriller  ,0.4
33245,It's My Party,  Drama  ,2.79
124460,Country Life,  Drama   Romance  ,0.49
27281,Operation Dumbo Drop,  Action   Adventure   Comedy   Family  ,4.36
105045,The Promise,  Drama   Romance  ,0.12
40001,Mrs. Winterbourne,  Comedy   Romance   Drama  ,9.19
29621,Solo,  Action   Adventure   Science Fiction   Thriller  ,1.9
117730,Under The Domim Tree,  Drama   Foreign  ,0.71
20762,The Substitute,  Action   Thriller  ,10.69
37144,True Crime,  Crime   Mystery   Thriller  ,1.22
48260,Butterfly Kiss,  Crime   Drama   Romance   Thriller  ,0.88
12656,Feeling Minnesota,  Action   Comedy   Drama   Thriller  ,10.3
38867,Delta of Venus,  Drama   Romance  ,1.1
277270,To Cross the Rubicon,,0.01
25969,Angus,  Comedy   Drama   Family   Romance  ,2.25
44103,Priest Daens,  Drama   History  ,0.76
753,Faces,  Drama  ,7.92
43634,Boys,  Romance   Drama   Mystery  ,1.58
9103,The Quest,  Action   Adventure  ,7.94
90214,Cosi,  Comedy   Romance  ,0.95
29649,Sunset Park,  Drama  ,1.23
10990,Mulholland Falls,  Drama   Mystery   Thriller  ,5.79
8866,The Truth About Cats & Dogs,  Comedy   Romance  ,5.12
12233,Oliver & Company,  Animation   Comedy   Family  ,10.81
23449,Celtic Pride,  Comedy  ,1.94
36355,Flipper,  Adventure   Family  ,4.56
37667,Captives,  Drama   Thriller   Mystery   Romance  ,1.93
90148,Of Love and Shadows,  Drama  ,0.71
922,Dead Man,  Drama   Fantasy   Western  ,6.51
11876,The Horseman on the Roof,  War   Adventure   Drama   Romance  ,1.69
52633,Switchblade Sisters,  Action   Crime   Drama  ,6.04
62364,Mouth to Mouth,  Comedy   Foreign  ,1.13
11687,The Visitors,  Fantasy   Comedy   Science Fiction  ,7.33
9304,Multiplicity,  Comedy   Fantasy   Science Fiction  ,8.77
73183,"The Haunted World of Edward D. Wood, Jr.",  Documentary  ,0.04
131232,Two Friends,  Drama   Foreign  ,0.0
9100,The Craft,  Drama   Fantasy   Horror   Thriller  ,12.86
20759,The Great White Hype,  Comedy   Drama  ,3.32
46063,Last Dance,  Drama   Thriller  ,1.2
365371,War Stories Our Mother Never Told Us,,1.92
32513,Cold Comfort Farm,  Comedy   Drama   Romance  ,0.54
40651,"Institute Benjamenta, or This Dream People Call Human Life",  Animation   Drama  ,9.26
36915,Heaven's Prisoners,  Drama   Mystery   Thriller  ,0.34
40507,Original Gangstas,  Action   Drama   Crime   Thriller  ,13.25
9802,The Rock,  Action   Adventure   Thriller  ,0.75
25697,Getting Away with Murder,  Comedy  ,6.25
21588,Cemetery Man,  Fantasy   Drama   Horror   Comedy  ,8.74
664,Twister,  Action   Adventure   Drama  ,5.88
11867,Barb Wire,  Action   Science Fiction  ,0.13
47119,Le Garçu,  Drama  ,0.65
314352,Honeymoon,  Comedy  ,10.69
9323,Ghost in the Shell,  Action   Animation   Science Fiction  ,4.86
10280,Thinner,  Horror   Thriller  ,8.2
10535,Spy Hard,  Action   Comedy  ,0.59
124613,Brothers in Trouble,  Comedy   Drama  ,6.8
532,A Close Shave,  Family   Animation   Comedy  ,4.39
26744,Force of Evil,  Drama   Action   Crime  ,1.75
16299,The Stupids,  Comedy   Family  ,6.5
10547,The Arrival,  Action   Mystery   Science Fiction   Thriller  ,0.07
245268,The Man from Down Under,  Drama   War  ,9.8
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,  Drama   Comedy   War  ,0.16
55613,Careful,  Horror   Comedy   Drama   Fantasy  ,0.85
215107,Vermont Is for Lovers,,5.51
41007,A Month by the Lake,  Comedy   Drama   Romance  ,1.05
35645,Gold Diggers: The Secret of Bear Mountain,  Drama  ,0.15
110465,Kim,  Family   Adventure  ,5.22
255546,Carmen Miranda: Bananas Is My Business,  Documentary  ,0.4
40751,Ashes of Time,  Drama   Action  ,0.0
275096,The Jar,,7.67
85778,Maya Lin: A Strong Clear Vision,  Documentary  ,8.08
11101,Stalingrad,  Drama   History   War  ,11.34
9826,The Phantom,  Adventure   Action  ,1.43
9879,Striptease,  Drama   Thriller   Crime  ,0.89
63564,The Last of the High Kings,  Drama   Comedy  ,6.29
22621,Heavy,  Drama   Romance  ,2.77
7095,Jack,  Comedy   Drama   Science Fiction  ,0.37
26890,I Shot Andy Warhol,  Drama  ,0.1
46732,The Grass Harp,  Comedy   Drama   Family  ,0.51
124633,Someone Else's America,  Drama  ,0.01
202425,Life is Rosy,  Music   Romance  ,0.04
196940,Quartier Mozart,,0.05
77771,Touki Bouki,  Drama   Romance  ,1.79
181083,God's Gift,  Drama  ,0.0
41225,Spirits of the Dead,  Drama   Mystery   Horror  ,0.84
188589,Babyfever,,19.35
87190,Pharaoh's  Army,  Western   Drama   War  ,2.7
627,Trainspotting,  Drama   Crime  ,17.63
32872,Til There Was You,  Comedy   Romance  ,6.42
602,Independence Day,  Action   Adventure   Science Fiction  ,12.2
14553,Stealing Beauty,  Drama   Romance  ,13.55
9566,The Fan,  Drama   Mystery   Thriller  ,7.59
10545,The Hunchback of Notre Dame,  Drama   Animation   Family  ,11.63
9894,The Cable Guy,  Comedy   Drama   Thriller  ,6.92
11543,Kingpin,  Comedy  ,0.11
9268,Eraser,  Action   Drama   Mystery   Thriller  ,9.65
52059,The Gate of Heavenly Peace,  Documentary  ,0.2
9327,The Nutty Professor,  Fantasy   Comedy   Romance   Science Fiction  ,0.83
123763,"I, the Worst of All",  Drama   Foreign  ,0.04
81949,An Unforgettable Summer,  Drama   Romance   War  ,0.0
42005,A Hungarian Fairy Tale,,0.06
124306,My Life and Times With Antonin Artaud,,0.97
183955,Midnight Dancers,,0.15
44535,Somebody to Love,  Comedy   Drama  ,0.57
44495,A Very Natural Thing,  Drama  ,12.0
78285,The Old Lady Who Walked in the Sea,  Comedy  ,12.09
11228,Daylight,  Action   Adventure   Thriller  ,9.07
10779,The Frighteners,  Horror   Comedy  ,4.09
26748,Lone Star,  Drama   Mystery   Romance  ,5.58
38223,Harriet the Spy,  Comedy   Drama   Family  ,0.91
9294,Phenomenon,  Drama   Fantasy   Romance   Science Fiction  ,10.83
49963,Walking and Talking,  Comedy   Drama   Romance  ,13.31
11363,She's the One,  Comedy   Romance  ,7.03
1645,A Time to Kill,  Crime   Drama   Thriller  ,0.23
31546,American Buffalo,  Drama  ,2.32
77056,Rendezvous in Paris,  Romance   Comedy  ,3.91
36344,Alaska,  Adventure  ,8.96
18550,Fled,  Action   Comedy   Thriller  ,0.09
11511,Kazaam,  Fantasy   Comedy   Science Fiction   Family  ,3.52
172198,Magic Hunter,,1.57
34170,Larger Than Life,  Family   Comedy  ,0.93
281085,A Boy Called Hate,,0.15
109478,Power 98,  Action   Mystery   Thriller  ,9.9
124645,Two Deaths,  War   Drama  ,0.04
12606,A Very Brady Sequel,  Comedy  ,1.12
69895,Stefano Quantestorie,  Comedy  ,0.27
35206,Death in the Garden,  Adventure   Drama  ,1.68
151489,Hedd Wyn,  War   Drama  ,0.0
4837,La Collectionneuse,  Drama   Comedy   Romance  ,1.17
12632,Kaspar Hauser,  Drama   Foreign  ,0.11
9098,Regular Guys,  Comedy   Foreign  ,1.61
282919,Diebinnen,  Drama  ,7.52
124614,The Convent,  Thriller  ,9.49
18975,The Adventures of Pinocchio,  Animation   Family   Fantasy  ,10.18
11962,Joe's Apartment,  Fantasy   Comedy   Music  ,0.94
2925,The First Wives Club,  Comedy  ,8.77
28628,Stonewall,  Romance   Drama   Comedy  ,4.22
3595,Ransom,  Action   Thriller  ,0.88
9308,High School High,  Comedy  ,3.19
92381,Phat Beach,  Comedy  ,15.87
18555,Foxfire,  Action   Drama   Thriller  ,10.03
12123,Chain Reaction,  Action   Drama   Science Fiction   Thriller  ,6.59
10830,Matilda,  Comedy   Family   Fantasy  ,6.55
3573,Emma,  Drama   Comedy   Romance  ,12.3
10546,The Crow: City of Angels,  Action   Fantasy   Thriller  ,9.94
18862,House Arrest,  Comedy   Family  ,3.45
31417,Eyes Without a Face,  Drama   Horror   Thriller  ,0.04
9431,Bordello of Blood,  Horror   Comedy  ,0.0
124619,Lotto Land,  Drama  ,0.08
297645,The Story of Xinghua,,1.66
48144,The Day the Sun Turned Cold,,0.4
46986,Flirt,  Drama   Romance  ,1.2
144982,The Big Squeeze,  Drama  ,12.23
47907,The Spitfire Grill,  Comedy   Drama  ,1.78
10061,Escape from L.A.,  Action   Adventure   Science Fiction   Thriller  ,4.8
36266,Cyclo,  Crime   Drama  ,6.25
549,Basquiat,  Drama   History  ,0.12
10478,Tin Cup,  Comedy   Drama   Romance  ,0.97
66634,Dingo,  Drama   Music  ,0.63
116690,The Ballad of Narayama,  Drama  ,0.04
213917,Every Other Weekend,  Drama  ,0.04
145925,Mille bolle blu,,41.11
100914,Crows and Sparrows,,8.59
238,The Godfather,  Drama   Crime  ,6.75
159,Maybe... Maybe Not,  Comedy   Drama  ,1.14
11134,Police Story 3: Supercop,  Action   Crime   Thriller  ,0.1
88224,Manny & Lo,  Drama   Comedy  ,0.91
132641,Wife,  Drama  ,12.45
42758,Small Faces,,3.71
9303,Bound,  Crime   Drama   Romance   Thriller  ,0.91
23945,Carpool,  Comedy   Family  ,5.13
37820,Death in Brunswick,  Drama  ,2.29
22479,Kansas City,  Thriller   Drama   Music   Crime  ,0.14
9054,Gone Fishin',  Comedy   Family  ,1.4
241058,Lover's Knot,  Romance   Comedy  ,0.36
11985,Vive L'Amour,  Drama  ,0.71
10232,Shadow of Angels,  Drama  ,0.0
59569,Killer: A Journal of Murder,  Drama  ,1.26
410921,Nothing to Lose,  Action   Crime   Drama  ,0.64
38955,Project S,  Action   Adventure   Crime  ,0.11
110513,Girls Town,  Comedy   Drama  ,7.7
114089,Bye-Bye,  Drama  ,12.73
11015,The Relic,  Horror   Mystery   Thriller  ,6.51
9306,The Island of Dr. Moreau,  Fantasy   Horror   Science Fiction  ,9.03
12559,First Kid,  Comedy   Family  ,0.23
58770,The Trigger Effect,  Drama   Thriller  ,2.52
124851,Sweet Nothing,,7.86
3587,Bogus,  Fantasy   Comedy   Family  ,0.98
10723,Bulletproof,  Action   Adventure   Comedy   Thriller  ,6.37
56077,Talk of Angels,  Drama   Romance   War  ,0.06
19004,The Land Before Time III: The Time of the Great Giving,  Animation   Adventure   Family  ,0.44
101230,1-900,,8.77
253632,Baton Rouge,  Thriller  ,4.7
10987,Halloween: The Curse of Michael Myers,  Horror   Thriller  ,6.04
44705,Twelfth Night,  Drama   Comedy   Romance  ,0.47
20318,Mother Night,  Drama   History  ,0.15
43596,Liebelei,  Drama   Romance  ,2.12
79782,Venice,  Drama   Romance  ,14.37
26933,Wild Reeds,  Drama   Romance  ,8.89
27854,For Whom the Bell Tolls,  Drama   History   Romance   Thriller  ,11.06
981,The Philadelphia Story,  Comedy   Romance  ,5.57
872,Singin' in the Rain,  Comedy   Music   Romance  ,5.46
